3414.000000,3381.735554
3150.000000,3497.488576
3270.000000,3244.520076
1698.000000,1800.313714
1590.000000,1863.362571
1560.000000,1431.856263
1464.000000,1451.720781
1422.000000,1310.726261
1338.000000,1215.423933
1398.000000,1057.667154
1206.000000,1098.997549
1188.000000,1001.123405
1044.000000,1123.645201
1110.000000,1098.108296
1068.000000,985.480419
1158.000000,996.654136
1200.000000,951.076019
1056.000000,883.309205
1170.000000,854.424306
1080.000000,1039.673897
882.000000,860.038608
780.000000,990.696748
618.000000,921.839822
708.000000,777.046249
690.000000,673.216258
582.000000,604.700465
540.000000,524.790824
582.000000,514.557574
606.000000,485.934180
516.000000,517.350386
528.000000,483.748985
456.000000,537.277316
486.000000,471.247683
444.000000,450.369999
384.000000,476.449130
426.000000,412.076236
288.000000,462.757976
330.000000,433.523721
354.000000,472.037000
414.000000,429.191875
366.000000,458.324741
582.000000,534.698234
558.000000,487.262338
696.000000,580.428030
618.000000,669.111230
726.000000,625.381647
852.000000,812.584811
966.000000,809.360100
1056.000000,895.182943
912.000000,1049.324226
1302.000000,1153.847262
1290.000000,1419.189824
1758.000000,1498.530740
2238.000000,1788.651553
2514.000000,1986.822412
2682.000000,2371.500973
2910.000000,2781.518614
3108.000000,3180.004544
3450.000000,3343.944318
3252.000000,3498.931561
3318.000000,3584.023172
3162.000000,3756.192148
3444.000000,3751.593725
3534.000000,3620.425597
3894.000000,3522.712268
3444.000000,3448.746448
3336.000000,3477.509267
3078.000000,3573.943620
3036.000000,3488.328684
3240.000000,3342.218970
3228.000000,3028.908881
2568.000000,2970.852674
2736.000000,2923.637216
2688.000000,2869.932672
2286.000000,2600.008905
2520.000000,2586.955904
2598.000000,2604.275500
2520.000000,2389.415407
2376.000000,2533.481843
2346.000000,2498.566200
2298.000000,2497.904557
2508.000000,2434.603522
2514.000000,2525.856826
3540.000000,2533.458697
3102.000000,2622.381882
2916.000000,2670.687336
2850.000000,3207.297059
3096.000000,3091.910879
2886.000000,3174.323290
3264.000000,3063.480968
2832.000000,3159.250195
3132.000000,2969.661870
2868.000000,3230.541189
3066.000000,2998.207068
3318.000000,3117.455454
2994.000000,3041.227147
3120.000000,2978.882222
3528.000000,3303.992839
3264.000000,3111.377956
3204.000000,3215.845489
3534.000000,3320.976564
3540.000000,3386.184898
3666.000000,3221.353654
3240.000000,3520.565603
3336.000000,3552.361376
3486.000000,3568.511494
3636.000000,3487.384325
3732.000000,3453.533733
3930.000000,3545.271037
4416.000000,3660.487095
4296.000000,3701.737175
4080.000000,3490.636201
3636.000000,3492.729749
3474.000000,3314.807263
3120.000000,3427.921778
2874.000000,3188.995244
2406.000000,3261.965281
2394.000000,2933.147024
2322.000000,2669.475916
3528.000000,3778.062342
3882.000000,3798.551329
3648.000000,3716.351335
3516.000000,3567.243878
3222.000000,3719.399811
2856.000000,3376.263258
2646.000000,3241.417723
2778.000000,3157.526102
2718.000000,2935.108569
2556.000000,2615.717993
2556.000000,2599.513584
2568.000000,2548.919089
2412.000000,2489.622952
2460.000000,2445.845658
2484.000000,2590.736160
2616.000000,2577.777295
2460.000000,2590.866056
2484.000000,2673.257012
2322.000000,2725.394091
2886.000000,2752.636265
2712.000000,2728.033940
2784.000000,2908.104104
3204.000000,3005.476158
3024.000000,3110.774653
3072.000000,3081.692326
3270.000000,3266.982382
3462.000000,3196.405800
3060.000000,3225.219510
3294.000000,3281.044426
3294.000000,3551.674296
3114.000000,3250.166790
3570.000000,3232.201039
3264.000000,3415.809184
3450.000000,3263.764751
3372.000000,3446.773920
3066.000000,3437.081540
3468.000000,3298.957215
3594.000000,3395.711632
3354.000000,3244.809884
3798.000000,3475.614913
4062.000000,3528.986209
3336.000000,3543.468415
4146.000000,3591.627888
4050.000000,3860.866523
3774.000000,3676.908812
3972.000000,3913.257856
4200.000000,3853.966524
3948.000000,3950.617210
4470.000000,3853.986207
4002.000000,4043.624171
4278.000000,3970.088473
3810.000000,4121.448757
4128.000000,4056.702466
4224.000000,3794.795210
3642.000000,3791.413700
2922.000000,3873.685752
3390.000000,3818.751807
2904.000000,3868.539857
3318.000000,3612.369090
4770.000000,3647.569379
3396.000000,3214.303340
2928.000000,3241.499339
2946.000000,3582.593898
2370.000000,3237.840648
2274.000000,3062.693313
2166.000000,2945.666379
2196.000000,2373.702543
2166.000000,2241.829329
2412.000000,1943.512648
2064.000000,1957.840353
1920.000000,1976.337396
1566.000000,1794.718547
1452.000000,1151.165509
1002.000000,896.116563
684.000000,882.431520
726.000000,906.116185
642.000000,815.222334
504.000000,663.233726
426.000000,586.117739
498.000000,505.077788
522.000000,468.884351
498.000000,409.944682
624.000000,398.613358
774.000000,415.739501
438.000000,549.013993
426.000000,605.815526
462.000000,551.522844
462.000000,515.351311
372.000000,468.989091
486.000000,467.487637
444.000000,452.664965
402.000000,406.140152
456.000000,464.457804
336.000000,414.453243
438.000000,444.921427
378.000000,416.658409
396.000000,445.179677
474.000000,450.244345
444.000000,464.063178
414.000000,439.724139
444.000000,467.573747
468.000000,488.406557
498.000000,526.967867
516.000000,540.774448
666.000000,532.188024
636.000000,560.327133
654.000000,625.707271
744.000000,715.446130
828.000000,719.133352
948.000000,791.350834
1086.000000,885.217174
1032.000000,1039.600964
1158.000000,1224.691970
1374.000000,1342.528767
3186.000000,3626.145480
3522.000000,3594.155164
3456.000000,3506.552782
2964.000000,3463.858004
2964.000000,3421.647605
3240.000000,3123.732118
3264.000000,2950.943746
3246.000000,3032.339306
2874.000000,3091.317924
2772.000000,3092.692098
2994.000000,2991.745521
2898.000000,2967.900785
3228.000000,2882.648738
3078.000000,3069.871277
3534.000000,3070.807161
3006.000000,3098.100103
3906.000000,3111.685504
3534.000000,3442.916879
3546.000000,3297.973946
3798.000000,3658.280343
3870.000000,3702.124676
4152.000000,3650.090243
3516.000000,3698.939714
4254.000000,3753.765306
3912.000000,3892.967338
3942.000000,3664.621527
3882.000000,4013.847132
4146.000000,3866.122616
4560.000000,3900.170055
4284.000000,3760.762502
4518.000000,3860.587213
4398.000000,4019.109897
4398.000000,4038.137149
3696.000000,4060.313961
4176.000000,4157.618434
3858.000000,4042.649988
4752.000000,3839.835295
4680.000000,3918.200799
4584.000000,3727.343246
4254.000000,4102.157936
4380.000000,4175.241672
4494.000000,4029.409908
3684.000000,3557.595731
3918.000000,3377.822443
3852.000000,3472.018239
3612.000000,3438.891708
3738.000000,3482.782171
3252.000000,3475.011968
4146.000000,3399.085102
3744.000000,3597.084246
3678.000000,3222.811140
3462.000000,3607.224913
3156.000000,3434.008616
3294.000000,3368.689058
3054.000000,3290.163130
3180.000000,3053.213122
2916.000000,2718.529271
1542.000000,1448.888534
1272.000000,1284.188115
1458.000000,1184.069987
1236.000000,1379.596286
1206.000000,1036.256245
1164.000000,1275.853381
1110.000000,1110.860720
1110.000000,1146.919399
1068.000000,1040.850964
1062.000000,993.359101
1188.000000,890.626278
1008.000000,900.853001
1002.000000,924.547171
912.000000,849.993677
648.000000,795.699031
594.000000,857.289763
588.000000,802.780206
522.000000,604.532832
480.000000,492.536198
462.000000,410.052515
402.000000,407.378206
318.000000,444.665725
312.000000,376.141518
264.000000,357.245713
300.000000,343.614825
336.000000,326.858960
294.000000,391.174875
372.000000,374.593137
402.000000,375.742095
438.000000,403.268967
486.000000,406.543905
414.000000,466.877227
534.000000,484.993648
594.000000,488.940356
702.000000,570.209708
540.000000,641.569295
846.000000,660.349653
876.000000,697.972338
966.000000,680.853347
990.000000,976.494084
1068.000000,1102.556368
1326.000000,1202.819196
1488.000000,1391.472102
1512.000000,1443.916865
1788.000000,1714.540429
1824.000000,1913.274964
2136.000000,2051.255912
2610.000000,2461.329818
2712.000000,2542.179594
2970.000000,2760.987954
2976.000000,3112.834347
3360.000000,3065.204060
3096.000000,3565.674070
3204.000000,3499.401081
3588.000000,3685.051223
3996.000000,3455.205192
3792.000000,3471.472484
3768.000000,3689.392608
4098.000000,3860.266602
3852.000000,3655.198022
3732.000000,3714.190612
4128.000000,3882.485544
4176.000000,3750.747488
3792.000000,3677.324499
3960.000000,3797.839956
3966.000000,3843.378151
4044.000000,3569.878275
4050.000000,3691.711394
3678.000000,3640.718207
3774.000000,3656.591338
3852.000000,3642.143577
3726.000000,3500.761216
4050.000000,3559.603458
3984.000000,3545.032957
3852.000000,3721.014299
3216.000000,3017.160797
3096.000000,3263.454360
2664.000000,2662.745067
2250.000000,2576.772345
2334.000000,2466.141924
2466.000000,2487.246082
1998.000000,2432.137551
2244.000000,2222.222794
2268.000000,2279.337675
2112.000000,2036.800655
2358.000000,2090.290341
2094.000000,2089.685520
1992.000000,1993.068823
1926.000000,2186.467603
2070.000000,1827.036224
1836.000000,1852.253345
1674.000000,1768.529427
1512.000000,1711.134504
1518.000000,1648.846119
1548.000000,1400.678169
1524.000000,1245.543430
1230.000000,1193.742927
1470.000000,1333.610696
1344.000000,1208.359852
1074.000000,1091.753418
1014.000000,1135.367365
1128.000000,882.434578
1056.000000,852.862372
738.000000,643.285557
396.000000,525.689736
528.000000,546.465950
510.000000,567.835589
438.000000,420.987882
480.000000,477.307253
438.000000,442.749719
432.000000,498.878264
384.000000,498.245286
420.000000,454.438109
306.000000,446.871802
264.000000,440.302980
348.000000,413.690756
282.000000,371.452209
300.000000,345.985200
222.000000,364.175349
276.000000,332.738411
246.000000,366.700644
258.000000,361.101454
216.000000,314.800551
204.000000,331.137854
204.000000,341.708659
204.000000,335.653439
246.000000,326.553020
186.000000,324.347143
264.000000,326.739932
234.000000,336.327454
198.000000,347.634082
288.000000,361.798640
192.000000,329.357059
252.000000,335.888430
336.000000,348.013795
204.000000,334.956883
324.000000,349.080517
270.000000,388.305707
234.000000,362.715758
414.000000,408.974882
420.000000,381.213262
444.000000,450.406425
426.000000,470.161747
570.000000,540.869817
522.000000,544.032438
672.000000,525.730046
618.000000,605.385339
750.000000,599.485014
936.000000,713.191258
1098.000000,766.855575
1314.000000,903.655567
1266.000000,1062.961680
1326.000000,1151.885741
1716.000000,1405.865881
1758.000000,1568.834522
1980.000000,1692.745047
1884.000000,1911.976775
2532.000000,2082.903307
2388.000000,2119.767472
2556.000000,2227.426316
2580.000000,2524.012046
2658.000000,2464.352585
2838.000000,2654.963074
3306.000000,2749.663131
3234.000000,2814.986141
3228.000000,2870.629350
3492.000000,3005.985878
3324.000000,3050.915079
3522.000000,3228.177540
3582.000000,3258.408242
2922.000000,3258.324332
3354.000000,3376.805530
3420.000000,3229.928884
3492.000000,2946.413017
3540.000000,3098.997963
3240.000000,2994.197799
3228.000000,3094.888763
3138.000000,3089.447752
3492.000000,3058.083475
3360.000000,2897.614761
3402.000000,2951.199587
2910.000000,3150.674536
3366.000000,3043.553171
3108.000000,3076.663227
2718.000000,2870.842623
2694.000000,3043.117094
3222.000000,2963.505383
3294.000000,2796.933652
3366.000000,2704.795555
2808.000000,2989.155296
3246.000000,3022.226031
3066.000000,3030.763742
1134.000000,1207.003445
1038.000000,1036.163907
954.000000,962.799491
948.000000,906.469683
768.000000,782.836275
870.000000,709.757119
708.000000,662.020933
714.000000,562.128914
504.000000,575.104727
558.000000,525.045532
378.000000,517.633123
438.000000,397.224083
456.000000,464.629483
378.000000,398.832098
486.000000,377.393713
366.000000,375.031127
324.000000,378.035789
378.000000,384.712132
360.000000,384.207919
234.000000,390.054093
300.000000,391.854318
258.000000,378.743282
210.000000,350.575893
198.000000,345.007527
246.000000,340.848157
294.000000,319.662514
192.000000,313.129595
240.000000,349.508613
300.000000,350.631252
210.000000,345.232596
234.000000,358.451277
270.000000,388.630815
324.000000,346.386526
324.000000,382.621010
348.000000,391.990447
348.000000,414.746830
486.000000,448.457133
480.000000,478.420151
624.000000,510.863872
546.000000,565.129532
606.000000,643.453600
882.000000,823.405112
996.000000,822.455984
954.000000,903.171218
1116.000000,1110.351159
1290.000000,1298.744199
1746.000000,1447.174100
1908.000000,1626.787677
2160.000000,1935.564759
2586.000000,2369.430428
2724.000000,2575.996093
3180.000000,2813.563893
3516.000000,3093.970191
3756.000000,3328.215084
3492.000000,3530.397006
2874.000000,3749.980504
2220.000000,3960.777867
2400.000000,3817.581950
2550.000000,3498.819841
2322.000000,2933.430623
2340.000000,2825.006223
2766.000000,2589.497053
3204.000000,2493.875639
4302.000000,2234.754997
3666.000000,2935.643475
3960.000000,3530.077770
2466.000000,2651.654026
2748.000000,2634.090539
3012.000000,2836.275767
2814.000000,2908.423114
3078.000000,3090.639871
3102.000000,2882.686907
2844.000000,3138.319638
3276.000000,3191.135603
3216.000000,3166.147736
3192.000000,3067.371424
3414.000000,3199.612384
3408.000000,2998.582074
2982.000000,3158.489750
3426.000000,3244.098306
3348.000000,3312.283817
3186.000000,3278.961287
3264.000000,3456.278877
4062.000000,3496.427760
3510.000000,3446.030502
3666.000000,3327.447845
3324.000000,3653.179984
3594.000000,3625.354329
3630.000000,3690.994760
3486.000000,3503.894493
4422.000000,3877.661080
4122.000000,3721.558574
3978.000000,3922.350987
